pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
2,5,0.3734914590945556,103.83773247831282,0.3941700773973674,0.3744897154016584,0.0021738934349709,26,27.4,64,60.6,2.3076923076923075,2.214131054131054,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,103.83773247831282,0.3744897154016584,26,2.3076923076923075,True
2,6,0.3734914590945556,88.13478568471723,0.3509124167814845,0.3531684076473417,0.0033376305209309,22,22.2,49,48.2,2.227272727272727,2.1715415019762845,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,88.13478568471723,0.3531684076473417,22,2.227272727272727,True
2,7,0.3734914590945556,75.27287294999982,0.4223597172961928,0.3600360955032501,0.0036115542185774,18,19.4,49,45.0,2.7222222222222223,2.356132756132756,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,75.27287294999982,0.3600360955032501,18,2.7222222222222223,True
2,8,0.3734914590945556,62.95565119429087,0.181290849152571,0.3758793256138235,0.0030146967029056,18,18.2,41,39.4,2.2777777777777777,2.166081871345029,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,62.95565119429087,0.3758793256138235,18,2.2777777777777777,True
2,9,0.3734914590945556,56.66600708780091,0.3110124930897179,0.3706102167395816,0.0072830051573277,11,14.2,43,38.2,3.8181818181818183,2.7747627372627375,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,56.66600708780091,0.3706102167395816,11,3.8181818181818183,True
3,2,0.4519188895869967,429.74235973786983,0.0,0.4474159332784332,0.0,98,98.0,105,105.0,1.0714285714285714,1.0714285714285714,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,429.74235973786983,0.4474159332784332,98,1.0714285714285714,True
3,3,0.4519188895869967,314.5752555672688,0.0,0.3967779966110411,0.0,46,46.0,97,97.0,2.108695652173913,2.108695652173913,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,314.5752555672688,0.3967779966110411,46,2.108695652173913,True
3,4,0.4519188895869967,250.9711208916181,0.021056520917824,0.3384748127458482,0.0006598644919631,38,38.6,64,63.4,1.6842105263157894,1.642914979757085,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,250.9711208916181,0.3384748127458482,38,1.6842105263157894,True
3,5,0.4519188895869967,206.42904272722453,0.0731918979964719,0.3184785885171418,0.0012031679311852,32,33.0,63,61.4,1.96875,1.8634358288770052,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,206.42904272722453,0.3184785885171418,32,1.96875,True
3,6,0.4519188895869967,176.47211488297089,0.0814384154823216,0.3245188747515525,0.0009107582260735,19,19.2,47,46.8,2.473684210526316,2.438947368421053,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,176.47211488297089,0.3245188747515525,19,2.473684210526316,True
3,7,0.4519188895869967,158.41978910458278,0.2626593635147449,0.3130578566894304,0.0011609446823702,19,21.4,47,46.8,2.473684210526316,2.2068649885583524,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,158.41978910458278,0.3130578566894304,19,2.473684210526316,True
3,8,0.4519188895869967,143.72392824774093,1.1889447839233234,0.3145968046706858,0.0053194713650326,12,15.8,47,44.4,3.9166666666666665,2.8723039215686272,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,143.72392824774093,0.3145968046706858,12,3.9166666666666665,True
3,9,0.4519188895869967,132.87783407910803,0.93421360707938,0.3099225131308987,0.0043575764265096,11,12.4,46,42.4,3.8333333333333335,3.465454545454546,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,132.87783407910803,0.3099225131308987,11,3.8333333333333335,True
4,2,0.5041624708604503,530.6570215221616,0.0,0.4013491542874864,0.0,98,98.0,105,105.0,1.0714285714285714,1.0714285714285714,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,530.6570215221616,0.4013491542874864,98,1.0714285714285714,True
4,3,0.5041624708604503,415.4625262291731,0.0006035034187515,0.3432830482942064,9.135324672425464e-05,45,45.4,98,97.6,2.1777777777777776,2.150144927536232,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,415.4625262291731,0.3432830482942064,45,2.1777777777777776,True
4,4,0.5041624708604503,351.85082061348953,0.1553858672968055,0.2772576571556231,6.219389599179087e-05,38,39.6,64,62.4,1.6842105263157894,1.5768421052631578,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,351.85082061348953,0.2772576571556231,38,1.6842105263157894,True
4,5,0.5041624708604503,306.2040497985063,0.0746311930777467,0.2610028258486163,0.0001144864390981,26,26.8,65,63.0,2.4615384615384617,2.3515669515669515,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,306.2040497985063,0.2610028258486163,26,2.4615384615384617,True
4,6,0.5041624708604503,276.4120938167137,0.7270511654592371,0.2601149965962871,0.0064994481736339,19,21.2,49,48.6,2.526315789473684,2.3146475279106857,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,276.4120938167137,0.2601149965962871,19,2.526315789473684,True
4,7,0.5041624708604503,255.72699940013712,0.8424008517583459,0.2431991425206539,0.0045103197942491,17,21.0,47,43.2,2.6470588235294117,2.0983324808184145,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,255.72699940013712,0.2431991425206539,17,2.6470588235294117,True
4,8,0.5041624708604503,236.2520387336827,2.4974064953478816,0.2445166537291889,0.0057496253605621,7,13.6,45,42.2,5.714285714285714,3.517710084033614,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,236.2520387336827,0.2445166537291889,7,5.714285714285714,False
4,9,0.5041624708604503,221.87140571387263,1.224087583214975,0.233220275105512,0.0093469298432872,7,11.2,36,34.0,5.142857142857143,3.3855411255411254,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,221.87140571387263,0.233220275105512,7,5.142857142857143,False
5,2,0.5489161514380522,615.2840914636604,0.0,0.3751712496400987,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,615.2840914636604,0.3751712496400987,100,1.03,True
5,3,0.5489161514380522,491.354227833113,0.0,0.3246673225278117,0.0,41,41.0,101,101.0,2.4634146341463414,2.4634146341463414,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,491.354227833113,0.3246673225278117,41,2.4634146341463414,True
5,4,0.5489161514380522,417.7031486111785,0.2043251987353726,0.2666877198763326,0.0025948130350226,39,39.8,61,60.6,1.564102564102564,1.525700655933214,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,417.7031486111785,0.2666877198763326,39,1.564102564102564,True
5,5,0.5489161514380522,367.30373997669454,0.0504569231668102,0.2519106170124129,0.000961202092985,28,28.4,59,59.0,2.107142857142857,2.07807881773399,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,367.30373997669454,0.2519106170124129,28,2.107142857142857,True
5,6,0.5489161514380522,325.780098366557,0.9049905583839876,0.2531915548505253,0.0016115506751569,26,26.8,44,43.2,1.6923076923076923,1.6142857142857143,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,325.780098366557,0.2531915548505253,26,1.6923076923076923,True
5,7,0.5489161514380522,303.6382718649492,1.3758533924055911,0.2544703101488896,0.0082226700569719,16,18.2,44,43.4,2.75,2.3961988304093564,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,303.6382718649492,0.2544703101488896,16,2.75,True
5,8,0.5489161514380522,282.8549082359639,1.3530385491681771,0.2308362891690451,0.0082391310469287,15,17.6,41,36.8,2.2777777777777777,2.0902717578259375,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,282.8549082359639,0.2308362891690451,15,2.2777777777777777,True
5,9,0.5489161514380522,267.70262359896407,1.5823041139755212,0.2298903892872773,0.0052371191829526,12,13.0,41,35.4,3.1538461538461537,2.728937728937729,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,267.70262359896407,0.2298903892872773,12,3.1538461538461537,True
6,2,0.5861079273894567,684.800775555645,0.0,0.3560714236744052,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,684.800775555645,0.3560714236744052,100,1.03,True
6,3,0.5861079273894567,560.5900256578125,0.0,0.3010571439421816,0.0,41,41.0,101,101.0,2.4634146341463414,2.4634146341463414,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,560.5900256578125,0.3010571439421816,41,2.4634146341463414,True
6,4,0.5861079273894567,483.00892950331854,0.0870022941884915,0.2491447943429118,0.0028858737426771,39,39.4,64,62.4,1.641025641025641,1.5852407754846778,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,483.00892950331854,0.2491447943429118,39,1.641025641025641,True
6,5,0.5861079273894567,429.4416804501555,0.6476784236179273,0.2306605629164223,0.0035910596997199,24,27.0,58,58.0,2.4166666666666665,2.1866935483870966,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,429.4416804501555,0.2306605629164223,24,2.4166666666666665,True
6,6,0.5861079273894567,381.4283995323466,0.5593007324853091,0.2407328324983181,0.0036085220926364,23,24.2,46,45.0,2.0,1.8653846153846152,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,381.4283995323466,0.2407328324983181,23,2.0,True
6,7,0.5861079273894567,355.61562244010054,2.613319604552635,0.2294119747461876,0.0077797195574355,18,20.8,45,41.6,2.3684210526315788,2.015274021681344,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,355.61562244010054,0.2294119747461876,18,2.3684210526315788,True
6,8,0.5861079273894567,335.372674020596,1.549006120508752,0.2158915884205507,0.0095998107503731,14,16.4,42,38.0,2.625,2.3347744360902256,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,335.372674020596,0.2158915884205507,14,2.625,True
6,9,0.5861079273894567,315.7308371017729,1.476398133021169,0.2187366039056103,0.0096478007922537,10,11.8,42,37.8,3.727272727272727,3.254545454545455,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,315.7308371017729,0.2187366039056103,10,3.727272727272727,False
7,2,0.6183811784300848,747.2250390682602,0.0845015244556505,0.3374551927257599,7.420959854421787e-05,100,100.2,103,102.8,1.03,1.025980198019802,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,747.2250390682602,0.3374551927257599,100,1.03,True
7,3,0.6183811784300848,622.8993477166115,0.026691046558427,0.2799788823897045,0.0003079043778062,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,622.8993477166115,0.2799788823897045,41,2.4634146341463414,True
7,4,0.6183811784300848,545.1473509296636,0.1120273122974718,0.2272740423065133,0.0032988711292707,39,40.4,64,60.6,1.641025641025641,1.505287395531298,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,545.1473509296636,0.2272740423065133,39,1.641025641025641,True
7,5,0.6183811784300848,491.6647300061442,0.321256641935991,0.2130540297875673,0.0037328975229986,23,25.4,64,62.4,2.782608695652174,2.5066877470355733,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,491.6647300061442,0.2130540297875673,23,2.782608695652174,True
7,6,0.6183811784300848,440.7464065098104,0.3828059979596007,0.2187093949395452,0.0034921142205763,23,24.6,47,44.0,2.0434782608695654,1.796516164994426,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,440.7464065098104,0.2187093949395452,23,2.0434782608695654,True
7,7,0.6183811784300848,415.8148531533964,2.450438557873184,0.2067511798343412,0.0064102355593913,18,20.0,46,41.6,2.4444444444444446,2.095826687931951,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,415.8148531533964,0.2067511798343412,18,2.4444444444444446,True
7,8,0.6183811784300848,391.03672549282146,2.102070501904423,0.1945151424868728,0.0144289250551872,14,16.8,43,36.0,2.8666666666666667,2.196307435254804,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,391.03672549282146,0.1945151424868728,14,2.8666666666666667,True
7,9,0.6183811784300848,370.50501368453433,1.206027655564265,0.1919597733762322,0.0060367425899585,10,12.0,43,33.4,4.3,2.855238095238095,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,370.50501368453433,0.1919597733762322,10,4.3,False
8,2,0.6422928733983052,792.9418545016199,0.0,0.3255953950103842,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,792.9418545016199,0.3255953950103842,100,1.03,True
8,3,0.6422928733983052,667.2978042187545,0.0692524371204493,0.2720971781613713,0.0016442973303799,47,47.2,102,101.6,2.1702127659574466,2.1527482269503544,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,667.2978042187545,0.2720971781613713,47,2.1702127659574466,True
8,4,0.6422928733983052,589.0580085039034,0.2057348102965236,0.215974976800107,0.0036698784068726,39,40.2,64,62.0,1.641025641025641,1.5482517482517482,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,589.0580085039034,0.215974976800107,39,1.641025641025641,True
8,5,0.6422928733983052,533.8076595578782,0.1767602365264133,0.2210871139990535,0.0133333100675724,25,27.6,60,59.0,2.36,2.1530185185185187,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,533.8076595578782,0.2210871139990535,25,2.36,True
8,6,0.6422928733983052,480.9353361564443,1.8608040662879175,0.2100517680628725,0.0017933744485222,20,24.4,48,43.2,2.4,1.8059426660296225,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,480.9353361564443,0.2100517680628725,20,2.4,True
8,7,0.6422928733983052,452.3420393228069,0.2932771748404572,0.1984786676629822,0.0017248208798362,14,19.4,45,43.8,3.142857142857143,2.3308897243107767,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,452.3420393228069,0.1984786676629822,14,3.142857142857143,True
8,8,0.6422928733983052,429.7865718222515,3.262242937023244,0.1899282289876044,0.0069417525198933,16,17.6,42,40.2,2.5625,2.300219298245614,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,429.7865718222515,0.1899282289876044,16,2.5625,True
8,9,0.6422928733983052,407.6191855178887,1.3196868588184982,0.1948352741704961,0.0091355258139775,7,10.6,43,38.0,6.142857142857143,3.832907092907093,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,407.6191855178887,0.1948352741704961,7,6.142857142857143,False
10,2,0.6862749787228342,877.7922238625455,0.0556855325381654,0.305709019138985,0.0001132778150271,100,100.4,103,102.6,1.03,1.021960396039604,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,877.7922238625455,0.305709019138985,100,1.03,True
10,3,0.6862749787228342,751.2720881141747,0.0,0.2471224999573871,0.0,43,43.0,101,101.0,2.3488372093023258,2.3488372093023258,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,751.2720881141747,0.2471224999573871,43,2.3488372093023258,True
10,4,0.6862749787228342,671.7889550402575,0.9673354056619046,0.1971128524444209,0.0017939245667189,37,38.8,65,63.4,1.7567567567567568,1.6383667557159214,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,671.7889550402575,0.1971128524444209,37,1.7567567567567568,True
10,5,0.6862749787228342,614.5814202891745,0.4935499944992815,0.2055033469959581,0.0021625532799122,25,26.0,59,58.0,2.36,2.23211396011396,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,614.5814202891745,0.2055033469959581,25,2.36,True
10,6,0.6862749787228342,564.2034856718758,11.291832152380556,0.1868142868720662,0.013631210381589,22,24.6,45,44.2,2.0454545454545454,1.8032447552447557,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,564.2034856718758,0.1868142868720662,22,2.0454545454545454,True
10,7,0.6862749787228342,530.5468767421299,1.3769972407112594,0.1827913879873092,0.003894543225075,19,21.6,45,43.4,2.210526315789474,2.018620414673046,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,530.5468767421299,0.1827913879873092,19,2.210526315789474,True
10,8,0.6862749787228342,503.7595714426021,0.4669232379499627,0.1737406266783887,0.006120858780678,16,17.6,42,36.4,2.210526315789474,2.07045493636051,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,503.7595714426021,0.1737406266783887,16,2.210526315789474,True
10,9,0.6862749787228342,480.5331965752278,2.9127478513891343,0.1692216164721886,0.0077057535469065,13,15.0,42,34.6,3.230769230769231,2.3592350786468432,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,480.5331965752278,0.1692216164721886,13,3.230769230769231,True
12,2,0.7204091913560627,943.5404579157928,0.0562360512255395,0.2915600250530603,0.0002094945649898,99,99.8,104,103.2,1.0505050505050506,1.0341010101010102,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,943.5404579157928,0.2915600250530603,99,1.0505050505050506,True
12,3,0.7204091913560627,816.3324251460276,0.0883341479285163,0.2329875830054616,0.0004170720642878,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,816.3324251460276,0.2329875830054616,41,2.4634146341463414,True
12,4,0.7204091913560627,733.9069629935819,0.4886515837119284,0.1880733719009928,0.0025021508587668,36,39.4,67,63.2,1.8611111111111112,1.6101771940796332,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,733.9069629935819,0.1880733719009928,36,1.8611111111111112,True
12,5,0.7204091913560627,678.6473464740841,0.7193678385505672,0.1771381512312577,0.0105154384001696,24,28.8,71,63.2,2.5833333333333335,2.223993750502371,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,678.6473464740841,0.1771381512312577,24,2.5833333333333335,True
12,6,0.7204091913560627,621.7501304383898,0.8428562562310277,0.1789994732960838,0.0014140653324471,24,26.6,45,44.2,1.8333333333333333,1.6664021164021166,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,621.7501304383898,0.1789994732960838,24,1.8333333333333333,True
12,7,0.7204091913560627,592.5118385683846,0.6817735721652168,0.1688309686917079,0.0027638170264712,19,22.0,48,43.4,2.3157894736842106,1.993028024606972,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,592.5118385683846,0.1688309686917079,19,2.3157894736842106,True
12,8,0.7204091913560627,565.3963864663763,2.00483150618318,0.1650467183714697,0.0074934391596078,11,15.2,44,39.0,4.0,2.7142094017094016,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,565.3963864663763,0.1650467183714697,11,4.0,True
12,9,0.7204091913560627,541.5222708111937,2.4367808010459324,0.1569734163872845,0.0078073573992199,11,14.2,44,33.6,4.0,2.4516666666666667,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,541.5222708111937,0.1569734163872845,11,4.0,True
15,2,0.7582999481073527,1016.6979443071972,0.0499326460015282,0.2771968564160301,7.905936200386188e-05,100,100.2,103,102.8,1.03,1.025980198019802,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1016.6979443071972,0.2771968564160301,100,1.03,True
15,3,0.7582999481073527,889.3549599074311,0.1309596907842205,0.2162324558276514,0.0002164689364403,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,889.3549599074311,0.2162324558276514,41,2.4634146341463414,True
15,4,0.7582999481073527,806.7349073624466,0.8113048542164741,0.1783684317753129,0.0026269216761291,35,38.8,68,64.0,1.9428571428571428,1.6586316635867342,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,806.7349073624466,0.1783684317753129,35,1.9428571428571428,True
15,5,0.7582999481073527,749.0202908971442,0.6294284555973163,0.1691017046231976,0.0079013238639284,27,29.2,73,62.4,2.5172413793103448,2.1365154698636344,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,749.0202908971442,0.1691017046231976,27,2.5172413793103448,True
