pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
15,7,0.7518043793596957,8330.970108334473,36.924552852884155,0.18738385770678706,0.002826090745687388,12,16.2,52,48.8,4.333333333333333,3.1408590102707747,5
15,8,0.7518043793596957,7935.384391794987,22.393549434909954,0.17301105526899127,0.007340716761253494,10,13.8,46,38.6,4.6,2.934285714285714,5
15,9,0.7518043793596957,7653.828701499343,33.177842633153304,0.16446062517519594,0.006342944462676947,12,13.6,39,33.4,2.7857142857142856,2.4785714285714286,5
18,2,0.780349700858833,14661.524181173905,0.0,0.191537613970868,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
18,3,0.780349700858833,12779.670909876819,0.0,0.17172045615356143,0.0,50,50.0,79,79.0,1.58,1.58,5
18,4,0.780349700858833,11429.270341553807,3.0228908037290014,0.17664737155247606,0.00127484237490013,22,23.4,76,73.8,3.3636363636363638,3.1582345191040844,5
18,5,0.780349700858833,10248.374300921827,7.815146953636278,0.18803088598340484,0.001602290018441485,22,23.6,56,53.0,2.409090909090909,2.2484848484848485,5
18,6,0.780349700858833,9475.698147054483,8.400624307632345,0.19183849674119052,0.0014098507767642025,18,18.8,53,51.0,2.9444444444444446,2.7343434343434345,5
18,7,0.780349700858833,8993.259492358533,56.77314159895572,0.18038218461525796,0.0053615321679395984,11,14.0,53,48.2,4.818181818181818,3.5206601731601737,5
18,8,0.780349700858833,8613.575838359437,62.89478254403133,0.1582062434844881,0.004488250403404218,13,16.0,34,33.0,2.5384615384615383,2.088329562594269,5
18,9,0.780349700858833,8270.54159319562,35.41006580945622,0.1592113367546763,0.0037683696238024976,7,12.0,36,33.4,4.857142857142857,2.9923076923076923,5
20,2,0.7965398467061695,15049.927193894435,0.0,0.18760030482978793,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
20,3,0.7965398467061695,13157.800296349777,0.0,0.16799633977749265,0.0,52,52.0,77,77.0,1.4807692307692308,1.4807692307692308,5
