pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
10,7,0.6862749787228342,530.5468767421299,1.3769972407112594,0.1827913879873092,0.003894543225075088,19,21.6,45,43.4,2.210526315789474,2.018620414673046,5
10,8,0.6862749787228342,503.7595714426021,0.46692323794996277,0.17374062667838872,0.00612085878067803,16,17.6,42,36.4,2.210526315789474,2.0704549363605094,5
10,9,0.6862749787228342,480.5331965752278,2.9127478513891343,0.1692216164721886,0.00770575354690652,13,15.0,42,34.6,3.230769230769231,2.3592350786468432,5
12,2,0.7204091913560627,943.5404579157927,0.05623605122553953,0.2915600250530603,0.00020949456498985285,99,99.8,104,103.2,1.0505050505050506,1.0341010101010102,5
12,3,0.7204091913560627,816.3324251460276,0.08833414792851639,0.23298758300546166,0.00041707206428786946,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5
12,4,0.7204091913560627,733.9069629935819,0.48865158371192846,0.18807337190099288,0.00250215085876685,36,39.4,67,63.2,1.8611111111111112,1.6101771940796332,5
12,5,0.7204091913560627,678.6473464740841,0.7193678385505672,0.1771381512312577,0.010515438400169674,24,28.8,71,63.2,2.5833333333333335,2.223993750502371,5
12,6,0.7204091913560627,621.7501304383898,0.8428562562310277,0.1789994732960838,0.001414065332447184,24,26.6,45,44.2,1.8333333333333333,1.6664021164021166,5
12,7,0.7204091913560627,592.5118385683846,0.6817735721652168,0.16883096869170794,0.002763817026471217,19,22.0,48,43.4,2.3157894736842106,1.993028024606972,5
12,8,0.7204091913560627,565.3963864663763,2.00483150618318,0.1650467183714697,0.007493439159607836,11,15.2,44,39.0,4.0,2.7142094017094016,5
12,9,0.7204091913560627,541.5222708111937,2.4367808010459324,0.15697341638728451,0.0078073573992199444,11,14.2,44,33.6,4.0,2.4516666666666667,5
15,2,0.7582999481073527,1016.6979443071972,0.04993264600152821,0.27719685641603015,7.905936200386188e-05,100,100.2,103,102.8,1.03,1.025980198019802,5
15,3,0.7582999481073527,889.3549599074311,0.13095969078422054,0.21623245582765147,0.0002164689364403667,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5
15,4,0.7582999481073527,806.7349073624466,0.8113048542164741,0.17836843177531297,0.002626921676129105,35,38.8,68,64.0,1.9428571428571428,1.6586316635867342,5
15,5,0.7582999481073527,749.0202908971442,0.6294284555973163,0.16910170462319762,0.007901323863928495,27,29.2,73,62.4,2.5172413793103448,2.1365154698636344,5
15,6,0.7582999481073527,692.673005422857,2.4185200328666747,0.16755193398984514,0.0022401010350395468,19,25.8,48,44.4,2.526315789473684,1.7776769509981851,5
15,7,0.7582999481073527,662.6163460308071,1.3818640950114311,0.16039307352783982,0.0024436875031559374,17,19.4,49,45.0,2.7222222222222223,2.3463020295837635,5
15,8,0.7582999481073527,634.7033428659332,2.000311800241276,0.15689011933090738,0.004429897957319495,9,12.4,44,41.8,4.888888888888889,3.5803030303030305,5
15,9,0.7582999481073527,608.1668348825668,1.5886997672628607,0.15164425278258623,0.006710623449550245,9,14.0,42,37.8,4.666666666666667,2.8612292609351435,5
18,2,0.788183777712912,1074.4280939742425,0.06063210992300604,0.2670815212617408,9.203339524132956e-05,100,100.4,103,102.6,1.03,1.021960396039604,5
18,3,0.788183777712912,946.8106003316112,0.25587854090475715,0.2056024977625678,0.00046315017728773886,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5
18,4,0.788183777712912,863.8814306324842,0.36538595203351987,0.168999211408484,0.0023073331015199686,39,39.2,64,62.8,1.641025641025641,1.6023076923076922,5
18,5,0.788183777712912,805.8623021657385,0.9062656686929299,0.15718799337382583,0.008130608644665069,27,30.4,68,62.2,2.185185185185185,2.051127946127946,5
18,6,0.788183777712912,748.6230995810512,0.5182798336342591,0.15875484484439656,0.0014888198851226843,25,26.4,46,43.8,1.76,1.6625209605209605,5
18,7,0.788183777712912,718.3358383180448,1.4402942752691257,0.1483201209957441,0.00270864966895682,18,20.2,49,44.4,2.4444444444444446,2.2097126875158914,5
18,8,0.788183777712912,690.3728678882641,3.128183589518649,0.14771318888510637,0.004459992902483281,13,16.2,45,42.0,3.3846153846153846,2.6381158873805934,5
18,9,0.788183777712912,665.8207579657881,1.7233716745982122,0.1377574500379773,0.004872494922897301,15,16.2,48,36.8,3.2,2.2863235294117645,5
20,2,0.8047869044722382,1106.4972484011196,0.04857048140542671,0.26166898613191253,9.234981658621059e-05,100,100.4,103,102.6,1.03,1.021960396039604,5
20,3,0.8047869044722382,978.6981422177294,0.08274334007578138,0.2004424876152621,0.0005480643690588613,42,42.8,102,101.2,2.4285714285714284,2.3647840531561464,5
20,4,0.8047869044722382,895.9357886644286,0.6087024597287184,0.16301704623030766,0.0032281620003619883,39,39.6,64,62.4,1.641025641025641,1.57729205753596,5
20,5,0.8047869044722382,837.3358433451555,0.7615214050087853,0.15756157963706563,0.007695252852072962,23,29.4,71,63.0,2.652173913043478,2.173185445923875,5
20,6,0.8047869044722382,780.0325582897759,1.2845211301979926,0.15390499431524815,0.00224683055377279,24,26.4,50,45.4,2.0833333333333335,1.7295075295075297,5
20,7,0.8047869044722382,749.4808702593933,1.3062965691235373,0.14244395561994178,0.004328729688862225,16,19.6,43,41.6,2.5625,2.150782828282828,5
20,8,0.8047869044722382,720.5959355031684,2.4047180540588564,0.14328002557670824,0.004860773164027193,8,15.6,43,40.8,5.375,2.981742081447964,5
20,9,0.8047869044722382,695.468990837536,2.118274517819614,0.1352168373150771,0.006018605747690878,13,15.2,44,36.8,3.142857142857143,2.4596800258564966,5
25,2,0.8369632043241971,1168.6070708323723,0.07394551642812322,0.2518921955968144,5.9202091672217574e-05,100,100.4,103,102.6,1.03,1.021960396039604,5
25,3,0.8369632043241971,1040.6185502189783,0.0,0.19057927709955652,0.0,43,43.0,101,101.0,2.3488372093023258,2.3488372093023258,5
25,4,0.8369632043241971,958.1837703771849,0.47090570386388664,0.15502164701418156,0.003226087843458199,37,39.2,66,62.6,1.7837837837837838,1.6007154809593835,5
25,5,0.8369632043241971,899.1202039391104,0.8309400506779698,0.1506865618188385,0.004587973766714107,24,27.8,74,62.0,2.642857142857143,2.234022988505747,5
25,6,0.8369632043241971,840.9490106975284,1.0775226903831587,0.14540531832341883,0.0015578714792477725,24,26.2,48,44.4,1.92,1.7033223443223442,5
25,7,0.8369632043241971,812.2398411812916,3.43612318338844,0.13195716489033235,0.0034185535851738304,12,18.0,44,40.8,3.25,2.3736363636363635,5
25,8,0.8369632043241971,782.6745475505666,2.2556141277881756,0.12807319470139084,0.006518747827250348,13,15.4,48,39.6,3.3076923076923075,2.629549666020254,5
25,9,0.8369632043241971,753.5709261611142,2.983818015890093,0.12958565217457746,0.0042364828302106205,9,13.0,48,40.6,5.333333333333333,3.318885281385281,5
30,2,0.8624742306962867,1217.8575554610818,0.05936289964829589,0.24458342635226846,4.7341291767229544e-05,100,100.2,103,102.8,1.03,1.025980198019802,5
30,3,0.8624742306962867,1089.9266963087691,0.25447802891522453,0.1829991021186081,0.0005478851631863439,41,42.4,102,101.2,2.4634146341463414,2.3876995381249495,5
30,4,0.8624742306962867,1006.9062277035998,0.31739995094567125,0.1542347989253635,0.00480578002666018,32,35.4,71,67.2,2.21875,1.9222252747252746,5
30,5,0.8624742306962867,948.5717690519881,0.9770752693966231,0.13888861992915497,0.0072752783781659044,26,28.4,62,59.0,2.3461538461538463,2.0833048433048433,5
30,6,0.8624742306962867,888.9562006244907,0.6486793496176351,0.1376101045445543,0.0016555708784116642,22,24.8,43,41.4,1.8636363636363635,1.6875541125541127,5
30,7,0.8624742306962867,859.3749062555622,3.273169534209153,0.12915579078208556,0.0031369279962671004,18,20.0,50,43.6,2.7777777777777777,2.2080055210489995,5
30,8,0.8624742306962867,829.4523273001081,1.1302441026957468,0.12576871609286894,0.002485566335303016,9,14.4,42,40.2,4.333333333333333,2.9318977591036415,5
30,9,0.8624742306962867,802.9400043281458,3.82245558307436,0.11949754206536037,0.005183109247208493,10,13.2,43,33.4,3.909090909090909,2.6920855614973265,5
