pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
10,7,0.6929631681126316,6910.618998759123,37.42048446958437,0.20206531388235188,0.014736365048835633,15,18.0,55,43.8,3.235294117647059,2.467058823529412,5
10,8,0.6929631681126316,6434.131690934579,27.47216224914329,0.19998865144863426,0.004295098245723539,10,12.2,39,35.6,3.9,3.0111038961038963,5
10,9,0.6929631681126316,6065.146472513416,20.89515907043655,0.19869152572208057,0.0035447092254707485,9,11.8,38,35.2,3.888888888888889,3.039316239316239,5
12,2,0.7251182210794749,13238.223763120064,0.0,0.23342194962680302,0.0,100,100.0,103,103.0,1.03,1.03,5
12,3,0.7251182210794749,10912.193875502457,0.07030563763237574,0.21979472653672186,0.000273630310352232,58,58.2,79,79.0,1.3620689655172413,1.3574517825832846,5
12,4,0.7251182210794749,9465.60108131587,0.7949241139949131,0.23171999016163855,0.00044916272019027983,35,35.8,67,67.0,1.9142857142857144,1.871746031746032,5
12,5,0.7251182210794749,8699.335048071282,14.99911448219034,0.22934250943280157,0.003265402936291827,21,21.0,67,67.0,3.1904761904761907,3.1904761904761907,5
12,6,0.7251182210794749,8040.952132130209,24.26595359101264,0.20931001105955568,0.005725598411480669,21,21.8,55,53.2,2.5714285714285716,2.4415584415584415,5
12,7,0.7251182210794749,7576.770238194955,26.06468267988648,0.1941103487058454,0.012018512359458972,11,15.8,52,42.8,4.7272727272727275,2.9297402597402598,5
12,8,0.7251182210794749,7087.322333909926,32.487790391090705,0.18906605646808172,0.004244133354182448,10,14.0,43,39.0,4.3,2.983931623931624,5
12,9,0.7251182210794749,6690.326755650449,24.560658477664237,0.18550976809272682,0.004264675084403072,10,11.8,46,35.2,4.6,3.0661538461538465,5
15,2,0.7611350355349755,14101.392350359883,0.0,0.2214422734336919,0.0,100,100.0,103,103.0,1.03,1.03,5
15,3,0.7611350355349755,11776.996925240823,7.894398817867229,0.20739162441450748,0.0007424710472132643,58,59.0,81,79.4,1.396551724137931,1.3463337517126406,5
15,4,0.7611350355349755,10321.804836245063,0.0,0.21677071734775785,0.0,36,36.0,67,67.0,1.8611111111111112,1.8611111111111112,5
15,5,0.7611350355349755,9545.715020052075,13.440050473946219,0.21507391281211835,0.0016729284629507918,14,18.4,67,67.0,4.785714285714286,3.7995670995671,5
15,6,0.7611350355349755,8866.511125830493,26.085430497751748,0.20171398843881372,0.005312520421118681,15,19.6,55,53.2,3.533333333333333,2.7665664160401002,5
15,7,0.7611350355349755,8383.318231215762,32.52059962144262,0.18590893258552701,0.012121487444645092,11,14.2,54,47.6,4.636363636363637,3.4248971616618675,5
15,8,0.7611350355349755,7902.892454875619,34.62501490820656,0.17194294977520047,0.0028109472289585963,10,14.2,38,35.4,3.4,2.58,5
15,9,0.7611350355349755,7486.829378194258,41.0560011923385,0.17238676047919413,0.004766380954909798,13,14.2,43,35.0,3.3076923076923075,2.482967032967033,5
18,2,0.7913380969185181,14825.617145496557,0.0,0.21305583514934998,0.0,100,100.0,103,103.0,1.03,1.03,5
18,3,0.7913380969185181,12493.623834081462,2.1239281893430233,0.19803975523557274,0.00022386055554062678,58,58.2,81,80.2,1.396551724137931,1.3781414377556984,5
18,4,0.7913380969185181,11037.818070146897,0.7747335313179525,0.2062796987122973,0.00034331326374915125,36,36.0,67,67.0,1.8611111111111112,1.8611111111111112,5
18,5,0.7913380969185181,10243.202530824,7.687641470268187,0.2055712256324357,0.0013317668969009008,20,20.8,67,67.0,3.35,3.2252813852813853,5
18,6,0.7913380969185181,9571.030157764166,13.74141717740922,0.18821466685540753,0.006820127157114806,10,17.4,56,52.0,5.2,3.267965367965368,5
18,7,0.7913380969185181,9055.524031063194,38.84216741619002,0.18289360593946674,0.004865497762371454,12,15.0,52,49.4,4.333333333333333,3.443333333333334,5
18,8,0.7913380969185181,8614.984014674137,28.4305907093914,0.1676816167352187,0.006737188706527717,13,15.6,51,40.8,3.642857142857143,2.7018057965426387,5
18,9,0.7913380969185181,8207.948754492774,58.39627381103246,0.16203480153249922,0.0044898139785390445,8,10.2,44,39.0,4.555555555555555,3.8679292929292926,5
20,2,0.8078628927709965,15221.834523850179,0.0,0.20875196007728852,0.0,100,100.0,103,103.0,1.03,1.03,5
20,3,0.8078628927709965,12891.350732364004,7.9167838841133715,0.19359279141589625,0.0006372150714416695,58,59.2,81,79.8,1.3728813559322033,1.348379339088444,5
20,4,0.8078628927709965,11429.883701552244,0.0,0.20093139756226233,0.0,36,36.0,67,67.0,1.8611111111111112,1.8611111111111112,5
20,5,0.8078628927709965,10641.135975475394,11.439246318154678,0.19912382704588802,0.0012358742082860619,20,21.0,67,67.0,3.35,3.1933766233766234,5
20,6,0.8078628927709965,9964.46730078726,19.92092283099634,0.1811582635560725,0.006708448472223433,14,19.4,55,52.2,3.642857142857143,2.7587445887445887,5
