pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
12,5,0.9309483157671414,441.697146002946,0.174952712661394,0.33042702872607144,0.001298683618606332,1,1.0,102,100.4,102.0,100.4,5
12,6,0.9309483157671414,374.91756517318737,0.34969877783819814,0.3361618301074916,0.0006898289469897356,1,1.0,102,96.6,102.0,96.6,5
12,7,0.9309483157671414,333.1366226119685,3.0823774346583273,0.31746128261415185,0.012471240738153842,1,1.0,91,86.4,91.0,86.4,5
12,8,0.9309483157671414,299.4366472360392,3.427014658849858,0.3188133188422416,0.0028993842487528817,1,1.0,92,85.8,92.0,85.8,5
12,9,0.9309483157671414,271.54296170106437,1.60850749141883,0.24563283487618098,0.029269409649979893,1,1.0,80,73.0,80.0,73.0,5
15,2,0.9410507008182932,1024.16333655654,0.0,0.9480642379205095,0.0,1,1.0,202,202.0,202.0,202.0,5
15,3,0.9410507008182932,797.2392292715161,4.742469579520139,0.4823925847986755,0.06066106585978948,1,1.0,183,175.0,183.0,175.0,5
15,4,0.9410507008182932,617.0914270945095,4.6524317392098355,0.2948654605386002,0.011539006334459423,1,1.0,118,115.0,118.0,115.0,5
15,5,0.9410507008182932,483.97624352911953,0.18099724580872623,0.31121391369847945,0.0011293541972660916,1,1.0,102,100.2,102.0,100.2,5
15,6,0.9410507008182932,416.66995062843733,0.36669627383359493,0.3166179855352883,0.0010836827549595127,1,1.0,102,97.2,102.0,97.2,5
15,7,0.9410507008182932,375.42475304939427,3.1238270874551666,0.3008730622935729,0.006401358874404706,1,1.0,92,87.6,92.0,87.6,5
15,8,0.9410507008182932,342.40543854949794,3.158407826694049,0.2988543632594893,0.022224236041893684,1,1.0,92,87.2,92.0,87.2,5
15,9,0.9410507008182932,313.96430286052436,1.8067308112448814,0.22987000305681043,0.028384086326352358,1,1.0,77,72.0,77.0,72.0,5
18,2,0.9495637641926773,1060.136990711423,0.0,0.9469452798117712,0.0,1,1.0,202,202.0,202.0,202.0,5
