pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
18,2,0.8570157357201215,22.100885639761074,0.0,0.2913666375921845,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
18,3,0.8570157357201215,19.09460024252045,0.0010254422974027184,0.23976888206359126,0.0004955047208554404,49,49.8,102,102.0,2.0816326530612246,2.0483265306122447,5
18,4,0.8570157357201215,16.544271285863946,0.007159612949166469,0.22290793895321018,0.0015648474734110325,29,31.8,73,70.2,2.5172413793103448,2.2148119122257053,5
18,5,0.8570157357201215,15.282638676501051,0.035868054262223045,0.20677658592834716,0.00677565161832607,16,18.8,72,65.4,4.0625,3.4964451570101724,5
18,6,0.8570157357201215,14.14165642252812,0.05510517801632125,0.18104406359824954,0.004611129752776453,16,19.8,46,44.4,2.8125,2.27370984278879,5
18,7,0.8570157357201215,13.14099872736902,0.017867430400376087,0.1864338703492304,0.0012971106396242429,15,15.6,40,39.4,2.6666666666666665,2.5283333333333333,5
18,8,0.8570157357201215,12.47392319438372,0.06662603020692233,0.18175108985945737,0.003837839035427824,15,15.6,36,35.2,2.4,2.2600000000000002,5
18,9,0.8570157357201215,11.852945960564009,0.06986073832099911,0.1804320988569515,0.00509461451255937,14,15.6,31,29.6,2.2142857142857144,1.905357142857143,5
20,2,0.8699079238582174,22.584915899195618,0.0,0.28704199191954266,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
20,3,0.8699079238582174,19.575748497201978,0.0008128953872167472,0.23631884241497483,0.0008802112875023035,48,49.0,102,102.0,2.125,2.082326530612245,5
20,4,0.8699079238582174,17.031437245393676,0.017296716894563156,0.21755096214407002,0.0036867876123214483,29,32.4,73,69.6,2.5172413793103448,2.1711632635770566,5
20,5,0.8699079238582174,15.770083193160854,0.04545255973349382,0.20122555192851044,0.007427427147497865,16,18.2,72,64.8,4.125,3.6169486215538846,5
20,6,0.8699079238582174,14.587798049373458,0.009082229275053847,0.17778752377478846,0.0009674306291761288,19,19.8,46,44.8,2.4210526315789473,2.268671679197995,5
20,7,0.8699079238582174,13.605325895276305,0.021560330612733783,0.18149467183110332,0.0014222338372765749,15,15.8,44,41.6,2.933333333333333,2.6366666666666667,5
20,8,0.8699079238582174,12.926912208114993,0.05872084247882639,0.17792681114880768,0.0018437640801287332,14,15.2,39,35.8,2.7857142857142856,2.3679761904761905,5
20,9,0.8699079238582174,12.3032932467847,0.07919568962871543,0.17345413792232872,0.003572771467227379,14,15.2,33,30.4,2.1333333333333333,2.0016666666666665,5
25,2,0.8957564118492616,23.55490052386267,0.0,0.27872766031179114,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
25,3,0.8957564118492616,20.543703901970503,0.0006614445206777933,0.22712824248867108,0.0008383228150298828,48,49.4,102,102.0,2.125,2.065326530612245,5
25,4,0.8957564118492616,17.988842187388162,0.005370012779480955,0.21013804244186174,0.001348262809905062,30,31.8,72,70.2,2.4,2.2119281524926686,5
