pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette
15,9,0.7644728423237077,6633.856819936742,0.2824228767797366
18,2,0.7895138070026791,15026.618286230098,0.2569561376353392
18,3,0.7895138070026791,11417.880591576872,0.3520367778540163
18,4,0.7895138070026791,10245.412006538661,0.325367966620682
18,5,0.7895138070026791,9262.012624577987,0.2984189938124996
18,6,0.7895138070026791,8571.164131085312,0.29722298317243384
18,7,0.7895138070026791,7892.202687010747,0.29802980637277876
18,8,0.7895138070026791,7553.799319791307,0.28555427973750036
18,9,0.7895138070026791,7236.229858300137,0.27719874600868477
20,2,0.804604737602267,15413.74020968904,0.25249296572760416
20,3,0.804604737602267,11804.277783934429,0.345936000144082
20,4,0.804604737602267,10629.176181142917,0.31957394358123997
20,5,0.804604737602267,9649.35231942208,0.29325218805396847
20,6,0.804604737602267,8950.89336573899,0.29178191043332763
20,7,0.804604737602267,8267.529987082666,0.2934463140976079
20,8,0.804604737602267,7937.230166749071,0.28484148716045565
20,9,0.804604737602267,7612.840064999499,0.272753801052215
25,2,0.8352977055633277,16201.685491092905,0.24398983556014767
25,3,0.8352977055633277,12590.774222190312,0.334323734659458
25,4,0.8352977055633277,11413.857021920447,0.30825266090558023
25,5,0.8352977055633277,10443.552457563119,0.28068225070001196
25,6,0.8352977055633277,9734.459550427622,0.282270089707824
25,7,0.8352977055633277,9048.259800729453,0.28435362537044
25,8,0.8352977055633277,8667.255810147652,0.2720894655315629
25,9,0.8352977055633277,8373.737324065587,0.26516478089190987
30,2,0.8588018138373592,16805.530869756105,0.23775586575207006
30,3,0.8588018138373592,13194.229462289504,0.3257072986504225
30,4,0.8588018138373592,12021.661765165907,0.29865093955534483
30,5,0.8588018138373592,11024.556356401577,0.2762974189988972
30,6,0.8588018138373592,10334.492736052667,0.27558934253427336
30,7,0.8588018138373592,9643.686698448233,0.27656316277099763
30,8,0.8588018138373592,9291.234081410108,0.26360545688995685
30,9,0.8588018138373592,8955.231052417625,0.25925668632283083
