pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
12,8,0.6745907628815047,5542.2113498354765,22.599160125702156,0.18064958442933304,0.0037383456201298664,5
12,9,0.6745907628815047,5348.063597793822,25.003735723325175,0.16926623112745678,0.006735762236618336,5
15,2,0.7146959894352135,9977.210074377623,0.0,0.2692241908390563,0.0,5
15,3,0.7146959894352135,8881.975376169654,0.4067402188681261,0.19790043263092397,2.609910846990028e-05,5
15,4,0.7146959894352135,7986.016564020929,1.57501061302358,0.17211850420641964,0.0008718295413197396,5
15,5,0.7146959894352135,7336.267947043903,2.8799395928247007,0.18163061799720745,0.0018295374281850929,5
15,6,0.7146959894352135,6844.751655999617,9.314391978142503,0.18050709931882908,0.0017128820176015793,5
15,7,0.7146959894352135,6559.328688139416,16.642016764763735,0.16674227051703336,0.004482436923478233,5
15,8,0.7146959894352135,6294.920152202034,17.052443214361997,0.16584155941743134,0.0053368599063001254,5
15,9,0.7146959894352135,6073.9525815451925,30.906667847691654,0.14868672346791095,0.014058156045778907,5
18,2,0.7472278741254238,10623.006265290496,0.0,0.2587669701401657,0.0,5
18,3,0.7472278741254238,9526.867628374479,0.2298330450543774,0.18626106627150713,1.3142509101401925e-05,5
18,4,0.7472278741254238,8628.765039184682,0.8291239128970126,0.16184256179745607,0.0005931443724732526,5
18,5,0.7472278741254238,7977.763029173788,2.4294392352529663,0.17006710301098546,0.002147376721593683,5
18,6,0.7472278741254238,7471.952504862553,5.707137304530143,0.169532268233279,0.0013008825245166935,5
18,7,0.7472278741254238,7189.79504514656,37.825405169849375,0.15700699325669273,0.001299804130123647,5
18,8,0.7472278741254238,6926.062478469164,25.81788235097236,0.14745799141373173,0.012542651786907355,5
18,9,0.7472278741254238,6702.356936051538,20.465227185427274,0.14424109886392283,0.00979796263362533,5
20,2,0.7644719051519413,10964.577812978598,0.0,0.2530551612203394,0.0,5
20,3,0.7644719051519413,9867.893085810225,0.0,0.18056957629061118,0.0,5
20,4,0.7644719051519413,8968.703851463297,1.4401295024873781,0.15692028209794825,0.0007525857004767948,5
20,5,0.7644719051519413,8318.23935054846,7.121782945038642,0.1652891963280571,0.0020991934231337707,5
