pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
8,5,0.73359529715247,10.860415776165649,0.06021269566126733,0.2569477714235993,0.00908161220975665,5
8,6,0.73359529715247,9.80209402766689,0.02653003405420604,0.22983707085179955,0.00241753175991844,5
8,7,0.73359529715247,8.90896211377661,0.02349812562370314,0.23469039948269566,0.002836952400964759,5
8,8,0.73359529715247,8.250959407673133,0.025638375743371997,0.23179097033126342,0.003593967559734176,5
8,9,0.73359529715247,7.752125941306308,0.054442144303200074,0.23251590926600793,0.005714335218931489,5
10,2,0.7686798408353833,18.78995291165245,0.0,0.32421701476494835,0.0,5
10,3,0.7686798408353833,15.844069619137926,0.0044898473602196344,0.27154207951708403,0.0010381434035373488,5
10,4,0.7686798408353833,13.316736560281509,0.003388528581884688,0.2556033449906051,0.0013851363138258448,5
10,5,0.7686798408353833,12.067899458812313,0.01177599439936613,0.24491455599914827,0.0022507543611610227,5
10,6,0.7686798408353833,10.96974167784939,0.014060264962023512,0.21691844041954597,0.001736900112854177,5
10,7,0.7686798408353833,10.0747834135078,0.011405098699731565,0.21807648623331927,0.0022467186981296903,5
10,8,0.7686798408353833,9.44235755348453,0.05495124852568396,0.21408041433603126,0.0024026943921775902,5
10,9,0.7686798408353833,8.850486908371945,0.025786838127914314,0.2152852200985768,0.0023289169058871633,5
12,2,0.7971227955099929,19.85795954456899,0.0,0.3134961050153378,0.0,5
12,3,0.7971227955099929,16.863478320133563,0.00044637503141938467,0.2634695283903289,0.0005104757697124663,5
12,4,0.7971227955099929,14.324693031512748,0.0010190660343221477,0.24704395093612536,0.001562406214219402,5
12,5,0.7971227955099929,13.073899209693872,0.028464428132403463,0.2344847498486843,0.0015828985462921841,5
12,6,0.7971227955099929,11.966863863954472,0.009034652833662444,0.20372134429206307,0.0010298936687923243,5
12,7,0.7971227955099929,11.022941882465492,0.027851280873227056,0.2080285631062473,0.002312023941051124,5
12,8,0.7971227955099929,10.33545696277262,0.04080478813812112,0.20600220575105843,0.002759198094793816,5
12,9,0.7971227955099929,9.777397735628949,0.03228171015969794,0.20664496551979217,0.0038950517166981584,5
15,2,0.8330976046441976,21.203319945882775,0.0,0.2998612653486202,0.0,5
15,3,0.8330976046441976,18.200870287338923,0.00095632138094946,0.24833213796823736,3.4905978093002416e-05,5
15,4,0.8330976046441976,15.65747328403308,0.00305447886047616,0.23128898997000458,0.0016814906824457712,5
15,5,0.8330976046441976,14.388508129325729,0.02729814713483951,0.21847188401431766,0.0032513809114949766,5
15,6,0.8330976046441976,13.249337664491708,0.0676079783662908,0.1908355561502665,0.0018393596426292942,5
15,7,0.8330976046441976,12.350178116722827,0.034156722133052354,0.1909465996480725,0.002531867289190067,5
15,8,0.8330976046441976,11.639800388605547,0.04443945975515736,0.19269357108774948,0.005458076592315564,5
15,9,0.8330976046441976,11.074881698934906,0.03626891072404142,0.18759566956601811,0.004242927413061888,5
18,2,0.8570157357201215,22.100885639761074,0.0,0.2913666375921845,0.0,5
18,3,0.8570157357201215,19.09460024252045,0.0010254422974027184,0.23976888206359126,0.0004955047208554404,5
18,4,0.8570157357201215,16.544271285863946,0.007159612949166469,0.22290793895321018,0.0015648474734110325,5
18,5,0.8570157357201215,15.282638676501051,0.035868054262223045,0.20677658592834716,0.00677565161832607,5
18,6,0.8570157357201215,14.14165642252812,0.05510517801632125,0.18104406359824954,0.004611129752776453,5
18,7,0.8570157357201215,13.14099872736902,0.017867430400376087,0.1864338703492304,0.0012971106396242429,5
18,8,0.8570157357201215,12.47392319438372,0.06662603020692233,0.18175108985945737,0.003837839035427824,5
18,9,0.8570157357201215,11.852945960564009,0.06986073832099911,0.1804320988569515,0.00509461451255937,5
20,2,0.8699079238582174,22.584915899195618,0.0,0.28704199191954266,0.0,5
20,3,0.8699079238582174,19.575748497201978,0.0008128953872167472,0.23631884241497483,0.0008802112875023035,5
20,4,0.8699079238582174,17.031437245393676,0.017296716894563156,0.21755096214407002,0.0036867876123214483,5
20,5,0.8699079238582174,15.770083193160854,0.04545255973349382,0.20122555192851044,0.007427427147497865,5
20,6,0.8699079238582174,14.587798049373458,0.009082229275053847,0.17778752377478846,0.0009674306291761288,5
